Methylation variability	Replication timing
-1.15209798981134	0.396711819263296
-0.0659562525746728	0.435477726715345
-1.08260368296519	0.252088853651871
-0.272163016642276	-0.814313974117518
-0.132161413719889	-0.704720774673456
-0.939173503615046	-0.675469157130448
-0.170171897095742	-0.589616062265683
-0.773331962179548	0.800824535507914
-1.21545580177118	1.13820452904845
1.93567279722504	1.34873575945556
-0.762844695496755	0.46443778279727
-1.05362972570671	1.97413313522748
0.263287745606795	-0.175666515784451
1.3127916202851	0.178459551126633
0.026389958942002	0.597418843712274
1.78479141805205	0.171678126042956
-1.2706254461037	0.161646496825298
-1.29032940128567	0.252816255017553
1.95961140682419	-0.121851239944349
0.158362398692562	-0.131027565822955
-1.05585429675087	0.868380708952895
-1.00313249952177	-0.141042229780816
-0.208940822740055	-0.12957354197835
-0.155348184720686	-1.88140858319832
-1.05217215415109	-1.2308623417045
-0.309203028086843	-0.156151463383749
0.589562373599506	0.0909192929889597
-0.364390566687946	0.405632752674703
-0.0973081853645138	0.0511890937324178
-0.876334819053135	-0.270163517420407
-1.26003590744577	-1.3129528246132
-0.777240783215105	-1.53516627862006
-0.082072557900881	0.144786257770242
-1.04971946979918	1.32551697213904
-0.818952224981248	0.935876052744276
-0.611580587749865	0.725097867445945
-0.937386491211477	0.855423161693009
0.0983217946105407	0.13909490807453
-0.475981708401219	0.790965004218689
0.103097068088375	1.48039788214425
-0.84332211911332	0.864383294189309
0.806452270061132	-0.0424916782454663
0.518438938850945	-0.128615098357977
-0.926998189459887	-0.82823142084826
-0.791128388684737	-1.87898444317195
0.407588019353745	-1.33097195125725
-0.633053722333541	-0.82417729378772
-1.15354420001655	0.081543203839811
0.658148332549402	0.596924059587127
1.4029953555963	0.811539261323022
-0.562096501580019	-0.583681438286718
0.164168267806881	0.319002325298184
-1.27639832715929	-1.15416130722273
1.29068334111473	-0.77885062969067
1.4342285018448	1.24852295675141
0.109649751403339	1.15390741622488
-0.0955732642194972	0.876498042270142
-0.0313241717706848	0.762100965041841
1.01567333938094	0.292695270833443
-0.860743032674699	-1.33331414878388
0.599966451611865	-0.593509988952452
-1.15666977780416	-1.33416940770636
-0.877811621242418	-0.812562546597862
-0.522957853463714	0.733338994073033
-1.13301950313355	-0.737523785408241
-1.07360149127418	-0.105578481210996
0.837082988603267	-0.206149038965827
-0.37176867521782	-1.01726214456081
0.597237744631945	0.343875608143161
-0.353557132484039	0.628096159274847
1.16361628560901	-0.864947352309224
0.901559701318268	1.10591646036528
-0.0528622853078966	0.718154575222744
1.49859427232874	-0.930539083609754
0.728085227769517	0.153476998586322
0.38371308227337	-0.446363817652934
-0.237135847394066	-0.141677604720402
-1.29365000722162	-0.905545274009358
0.260554691821729	-0.263800172599297
-0.437424331516801	-1.11161301814454
-1.24184980103849	-0.0668872750641322
-0.546512467703423	0.57974733920014
-0.928178765406461	-0.157600493087507
-1.18233125752811	0.816201993349341
-0.455672814355321	0.0229823088904845
0.702560551577423	0.604732697329569
1.5880727305572	0.969687180131579
-0.333861705280697	-0.557371648234697
1.16692712212599	0.694370236618414
1.64623098264997	-1.10978141220154
-1.20481429998775	0.110047088121381
-0.0278270944070925	1.23373981943025
1.3966766324106	0.725628270810113
-0.996682023796666	-1.28618615784562
-1.25531543042692	-1.32847411732065
-0.435584429087202	-0.557248379021791
1.19611118534091	0.0874869451019
1.64754120036707	0.828184108740027
-0.639160636576007	-0.132564597571233
1.11125305329381	-1.41911740293377
0.188608898893826	-1.06901598702423
-0.130113969184149	0.642849550757912
1.17872199004685	-1.88111442799883
0.0264626320616619	-1.35945763461796
2.67083852212722	-0.292349395536018
1.51386660038578	1.44211777966154
-0.525709202152331	0.358351171944709
-0.31656904783917	-0.379180714031425
0.555508151238705	0.51070631956723
-0.0462233262440005	1.36072927493787
1.4417134820097	1.03427391367411
-0.588897756969369	-0.435065667349727
-0.344399128536725	-0.433094262469053
-1.11586439271665	-1.49521310213972
0.304681189121004	-1.27836677380329
-0.0519523051181976	-1.28350597989042
-1.00060730233865	-0.975546751282349
1.33124711451434	0.736491149030965
-0.102904019792652	1.27035880226013
0.0526071811013432	1.35206212849719
0.379490230955399	1.20280594793042
-0.813621108366057	1.35393755809276
-0.758246394966998	0.0529288647830503
1.13743359592558	-0.181104245128231
-0.238334034754669	0.101022817567135
4.55220122040272	0.670665177187559
1.01669634725461	-0.00365707159436953
-0.366338714315944	0.11973840405931
1.13364963359163	-0.206598783430478
0.79804609739539	0.0927405230972203
5.91103476875603	-0.228888549753832
-0.4755162909285	-0.732798371882241
-0.414349586658061	-0.324374708886819
-1.0170361905174	-0.820493275178429
1.84841977624954	0.148296396210831
3.68264294304733	-0.647818360572437
0.0811566415706543	0.195959925237439
-0.940294425291426	-1.55893751598788
-0.335868057770503	1.61262679344077
1.76856158895397	1.8696992706887
0.885274728701071	-0.114640969918766
0.399516494063161	1.11620785905024
-0.584545862782529	-0.107020490089541
0.122853784123394	-0.522991171560662
0.433745133321688	0.141965655830311
0.578555525870766	1.4014316301458
-1.17996380393207	-1.63188823577057
-0.531539666701614	-1.52455060327219
-0.763413038209221	-0.654880750347509
-0.52545761691764	-0.411151044166077
-0.648116567480931	-1.32486704397863
-1.12434364117522	-0.617758087263447
-1.15752659387498	-1.04054300762323
-0.833999446988725	-0.649082789933492
-1.06789083035498	-1.09995519189891
2.1451208021667	1.48994591117076
1.7048323477951	1.19241571561518
0.244706201610084	-0.496714845959211
-0.996103358070561	-1.23514824019436
0.16691852473513	0.0330312098014777
-0.0653725595006885	-1.1354909779761
-0.602511208347522	-0.972887328790231
0.326593871864472	0.291485554834382
0.239463628714043	-1.51172694150763
2.0803268768956	1.26517327794139
1.08940932354196	1.12142368386154
-1.15473139579749	-0.311240180347424
1.82046114956582	0.996091900626285
-0.530696144804749	0.190083336101873
0.0255771849664313	0.639922305351664
0.17206078465848	0.868109906338215
-0.568834708152475	0.188388179196993
-1.16055165295637	-1.35965670556122
0.640916052530135	-0.0147537009508223
-0.855712847322049	0.0931291466657705
-0.0782673374329486	0.51087226982126
-0.376358673511308	-0.581466149152793
0.378653458824749	-0.479761496385376
0.641395692896254	-0.219186334826598
1.42412079187166	0.505328310064677
0.163330076845051	1.35831800435817
0.588742589368765	1.43275466388404
0.357895618504789	-0.379122310710514
-0.634413589123793	-0.558550016258631
0.207003490028156	-0.649315030486716
-1.22282959228475	0.330506041462696
7.31068367607032	1.02869796681263
-1.04472388312967	-1.13423328639806
-0.69104577125659	-0.707345068497567
-1.13313112022992	-0.68063829666856
-0.693413053679163	-1.44244486726619
-0.047939641778791	0.602198870707655
-0.834043278288854	0.58768661744486
-1.07514654088536	-0.532830250585935
-0.420294364318087	0.334720697734118
-0.956561198929429	-0.923487413998242
-0.685639732144852	-0.832715762873404
-0.210923650417016	-0.7893315860802
-0.200119099278747	-1.40479262215059
-1.26501479562108	-0.612811585383703
-1.29995102245106	-1.04449132005517
-0.330192635864595	-0.779924508297027
-0.695145417506774	-0.126707476078185
-0.220758675062508	0.815162027902966
-0.383607631547156	0.60248264929304
-0.860239122286867	-0.271887544239257
-1.00289518304894	-0.387597480043695
-0.887872137740778	-1.44749824184656
-0.587066421714216	-0.690569396465383
0.778715843232567	1.89857841326683
-0.593911987129038	1.64945647551122
0.312607767466143	1.11963792367506
-1.24089387675053	-0.927448676718436
-0.433246671194082	-1.27430383092919
0.691696497104378	0.0681521925333922
0.727871408770909	1.6707252009688
-0.519000867490996	-0.179903383501814
-0.822018865232848	0.492350923952054
0.160292012974482	-1.71665255699924
-0.853169827736167	-2.04177798168771
-0.908175563030673	-1.55379787080843
1.75022136108657	1.64657902088115
-1.0212085821517	-0.270678275316499
-1.16695815591559	-0.072158194473958
-0.72837696909767	1.4737734658256
0.880988619620215	1.85250583477567
-0.416212661836826	1.80500050204105
-0.930523426758513	1.96247665888082
-0.165707718419	0.989655977467422
1.01269866056651	-0.315190973256394
1.44173818450007	0.317251236965482
-0.5164332272223	-0.480051675371392
0.0732718620952559	0.458196668844329
-1.25641053561321	-1.68065316054977
-0.515515195656102	-1.28266657445829
-0.62869961616743	-0.796076191915557
-0.83014434173364	-1.62732285094807
-0.70304856572412	-0.735036078069563
-0.94960659708653	0.708243593696099
-0.818636596364617	-1.78762018288372
1.20983887151298	1.02071409580123
1.85954742633307	1.10729480141145
-0.139582151245767	0.259922337427498
-1.0339158401741	-0.338795506394333
0.712727125854316	0.541695954171541
1.05037367640273	1.50073900523974
-0.600176482798416	-0.155762886810258
0.856338152401771	0.582086580897063
0.216688867286132	-0.677561619143795
-0.116708352626509	-0.18502642334735
-0.851599201401612	-1.63209021227879
-0.574687357360821	-0.408844791703952
1.05964999294496	-0.602213841722461
2.02207945874762	1.57187137209256
1.5055350226799	0.844299907681519
-0.754578037750222	-0.174812781865674
0.174431019870453	-0.164300104121038
0.64902231264361	0.577268672146774
0.417199371549648	0.562482938060944
-0.349685355830318	-0.280835665159591
0.660521476523795	0.0721984109201927
1.02693163247158	-0.435488492099994
-1.25997586544048	-1.57276055838087
1.63824905157346	0.788703336015022
-0.25944785519634	0.212038413937035
-0.146036147295076	-0.41963395967635
0.861544813763293	0.748893644307125
-0.2654398316409	-0.549328937003021
-0.646079755827393	-1.64875860167042
-0.779989840188463	0.554367736186697
-0.816797885826037	0.375144157750994
1.08609866413174	-1.54826690124219
0.177259301760087	-0.47748762746458
-0.571557561832158	0.275868324888265
-0.552441074929704	-0.804578252727898
-0.462638657570607	-0.400652213470941
-0.965217999079629	-0.598854874554453
1.85107768666175	0.210698341180005
-1.27720780233831	-1.68084201452048
-0.276693581197942	-1.4961266101305
-0.278650354866857	-0.300570276060238
-1.18245129379497	-1.29567156864601
2.5793218281977	0.41787309365971
0.672690315010133	1.26222759944621
0.225625079796851	-1.38053155241409
-0.178769619313322	-0.902520004240653
-0.410460444140322	-0.57095414127033
0.0987374611664405	0.469329856672801
0.606634972169749	0.11941662607135
-0.203280789137638	-0.343599141629231
-0.267063585855024	-0.162415589885749
-0.377320516270513	0.512098132489656
-0.605487953676463	-0.691792510783813
-0.782764701621515	-0.740263495354827
0.21832571602827	-0.660222542954757
0.0798901085111395	-0.0914087387532025
0.396644319756008	0.745894738272766
-0.473494226989563	0.306080806858626
-0.140711664974224	-0.855630006059954
-1.26312566117507	-0.165395632485788
1.27395214443603	1.27276451480453
1.92024190236378	0.73148107669223
-1.13783209430405	0.321750951960731
0.208602320500067	0.643157008256614
-0.140533931046532	0.374161262016847
1.758932731125	0.893997468983436
0.00208115141903804	-0.406205375160261
-0.950875453786349	-0.0540146069055114
-0.0451389523906024	0.434622520292248
-1.04290442712646	-0.848117477023461
-0.258050130235527	1.11288184966972
-0.295129755323673	1.6246777266171
-0.388359442314364	1.26778801706091
-0.384719267213079	1.81216187057712
0.801705867140818	1.59183839065118
-0.650235361070288	1.24560310795451
0.854019456011135	1.19288960065255
0.577675080682239	-0.567438565709675
0.539661009020946	-0.683236890549561
1.11529345854784	0.746303201856408
-1.10973762382966	-1.17031831959279
-0.920711050994402	-1.52348310728537
-0.988621655477333	-1.37535267957238
-1.27998972456608	-0.860836125634802
-0.522771127746946	-0.818248894612502
-1.04367388683476	-1.03982397214204
-0.464977933701856	-1.61905688131787
-0.634698817531736	-1.57812792649775
-0.590436619212664	-0.0298649008731802
-0.148352960155594	-1.68701251607887
0.180917007618276	-0.853950904247056
-0.0468919245635652	-0.590571612877153
0.943827582887143	0.865197637686981
0.575479768864851	0.206828629667164
-0.183343424145061	-0.878994880750971
-0.652779977481717	-1.95374227818513
-0.390582845828034	-2.07522171525608
-0.480737929776163	-2.04103663837837
-0.342172155801857	0.418558365111576
0.187466625143996	-0.490175102284881
-0.750014488505045	0.646501446978661
0.353063576841954	0.839574735315096
1.80686209422982	1.48952781461192
0.00471677355920971	0.745269334168365
-1.15077823590774	-1.91453873250801
-0.629005324376809	-1.25935440090427
0.562940074545554	-0.110672225095859
-1.189278895247	-1.29668042186722
0.924340242283606	0.665847069092079
-0.233939429456692	0.857301122337191
0.575440762847933	0.928811838151753
0.451400780801598	1.23100475597287
-1.22138581649568	1.08770120480238
-0.651034022842348	0.157246094598258
-1.04752921619178	-1.66407758469129
-0.178974189725271	0.181257062452288
-0.572390513183859	-0.406967796648271
-0.30216158065145	-1.30372223999579
0.281086917967477	0.992728781356463
0.577646069957293	0.870514480431666
2.76033985875363	1.07790856165064
-0.412061603420657	0.19432461970673
0.341683857722196	0.123407257292857
-0.959525655949957	-1.17608410117579
1.3509561215606	0.509956281846693
-0.898262544965398	-1.64181347703215
-1.30407067486569	-1.57057430707076
0.241217376286345	-1.27345054023664
-0.301675674118892	-0.0960291692218017
-0.387902490800697	0.155270408337375
-0.0662108784229785	0.46749691053568
-0.607835958620262	-0.0420014731412807
-0.0332483412456413	-0.94148971957311
0.252985080208508	-0.657361988459994
-0.907231011765416	-0.300293497470997
0.184857795523213	-0.148921895652665
-0.612112928198997	0.21001857706869
0.303201383843248	0.766011746764263
-1.31299544210388	-1.49167543226451
1.84365349452727	1.22487375083779
1.10775481915398	1.60933400116072
0.240779128511948	0.476560592843686
-0.850073457089779	-0.0201924299406912
-0.679812213185481	-0.383865309049128
-0.2648648719483	0.141667541705225
-0.615281281331504	1.46738134058253
-0.859438879332648	1.15492396674474
-0.172125684776117	0.298658265665484
0.975737303783497	0.964165518143436
-0.285051155936413	-1.26161079376356
0.00833261669044652	0.227806121632614
0.587675208066167	0.58594590586917
0.196449202667431	-0.371332283104394
-0.916661840769171	-0.0361843932630796
-0.72855555106178	-0.710045477085206
-1.16612480333778	-1.33532983213867
-0.159790875429866	0.00190041638734576
-0.404269915814881	-0.360192083277747
-0.424104585168331	-1.17323644671488
0.61103067069614	0.284778148767364
1.18088497187586	-0.129001987464223
0.234720314347572	0.870510274180695
0.1829361492864	0.0157828800291704
-0.67527906353446	-0.328772301951517
-0.906878192100636	-0.419309766986679
-0.704297435550037	-1.06511323621225
-0.528687754118131	-0.421669206033039
-0.539283351114873	-0.22104269145661
-0.557130584799368	0.106753131671611
-1.07271552116631	-0.439693700808805
0.87812879154553	0.19617637462101
0.10071466602592	-1.1742759059309
-0.798597652503289	-0.695567670564525
-1.27380513613115	-0.958400514650973
1.79489587253618	1.71939695515841
0.115775788248452	-0.34116769882539
1.2627891288068	1.52432504053855
0.852614771743875	0.0824535692234915
0.210369763553543	0.332625078294949
0.78733215689061	0.506012849615059
1.22692428634371	0.833716760814547
0.840846874168729	1.38368455078541
1.15901843885921	2.00322394732995
1.81433319432503	1.57369008142576
0.323433304347337	0.07670371414372
0.216126963938275	0.922507995878631
-0.390664005864683	-0.496161144966392
2.34644365277101	0.136290853821501
0.746099942695626	1.25888159590414
-1.20637936248982	1.02459323013246
1.74049220290312	0.990073302844357
1.66325116756441	0.318350742841719
1.24417186938299	-1.30426730095976
-1.17271690095426	-1.30539077595031
-0.387180964895122	-0.542654799391346
1.02359681116653	0.957099351634145
1.34527445930914	1.00398719283084
-0.390595074740862	-1.192809505207
-0.826562401767652	1.72513499670148
-0.501551571225555	1.43002096964612
-0.537389830219236	0.0309600248733574
-0.757122374186827	0.190872914571531
1.36175745699741	1.11111300965622
1.03924387215803	0.316922671137846
-1.18362346847391	-1.84976152443362
-0.985753973552393	0.661189850740746
-0.701517998900566	0.822513576062113
-0.542034799131868	-0.0175881594403819
0.583850454052359	-0.179050623974544
0.93300469164026	1.6633650858496
0.362997942311977	0.815140318112726
2.3048735477294	1.61899925876289
-1.30706565071622	-1.4670348185955
-0.568866319497657	-1.48491513681167
-0.841482275403184	-0.728125425230011
-1.05044819509523	0.03329686423831
-0.590654594258493	1.00732514967414
-0.26639596855898	0.290302905459604
-0.887673766070335	-0.644175402407369
0.658721929134115	0.284134015523575
0.142312117870483	-0.535933717835119
-0.130346277574695	0.256352295001999
0.278726934714575	0.143135220262814
-0.301361424153462	0.497373113280249
-0.596577925247616	-0.500423098243222
0.0787271835936425	0.363809240655404
0.887040636782038	0.174273405439943
0.240508981947422	-0.794289799498832
-0.790418275060679	-0.389524097247939
-1.15805386088342	-1.62474973467039
1.30394242448949	0.560728805258517
0.950555811201064	0.334369873542681
1.14131755542226	1.324030559855
1.53506317646345	1.12085924150328
-0.457622691819914	0.445059319285178
-0.782826965528881	-0.621243127745342
-0.6826927871245	-0.135293872586595
-0.991585626032621	-0.771905357849139
0.326116412045884	0.19715567032096
0.133169923753068	0.563306711617616
-0.350635565940497	-0.444384383753937
-0.0173451664090925	0.111545099216954
0.937776609266586	1.2706707222146
-0.277173269304238	-1.88650399458664
-0.562080404727701	-1.02363761152726
0.889383184851319	-0.105376774878385
-0.763002186356964	-0.746786376817647
-0.0653949641298436	-1.13078808759764
0.965157229614941	-0.662588128392814
0.0878969205490038	-0.206867524715726
-1.2900651015852	1.35661102544358
-0.607174250840102	1.5717193821169
-0.311416800101827	1.50130883820379
0.636199211310693	1.68310958892538
-0.867973481257334	1.7737889742894
-0.589904708235053	1.13895769084804
-0.863792166788695	-0.683269137325709
0.888410677112315	1.49157924092787
0.17709684044323	1.24865140491925
1.29161917547364	1.3204799683479
-0.181040882258065	0.352952438603478
0.0528856213133954	0.237585772736706
0.0387157860801683	-0.310533114685596
0.581779065050558	0.439585282379902
-0.81192410136496	-1.50830969259978
0.618080873798837	-0.275674691877049
-0.43468766345301	-1.11246908738406
-0.264285525098599	-0.396976744048719
0.254685838706514	-0.0724984454334937
-1.1480053892467	-1.46225033364874
-0.68441177666492	-1.63681285382821
-0.838732544483441	-1.52332250627954
1.27912890971008	0.475248326462199
-1.01928233200089	-1.80247893773845
0.689534948139083	-0.67109238419229
0.677978835542765	-0.363969107876782
-0.30130558332984	0.730519287771349
1.7817364605659	1.54375417074149
-0.644240695798181	-0.576676010653358
0.0416468360839347	-0.675271043362568
-1.24645485059863	-0.641869558395724
-0.931263646701771	-1.06783496339724
-0.888696638580161	-0.233398984535083
-0.355734415832917	-1.39713035926183
1.55096759396402	0.101900693860987
-1.18330590724971	-1.52416999634994
-0.588260702280119	-0.131105521784059
-0.403658098652477	-0.262680353969483
-0.837721084287612	-1.70352928688854
-1.21092517632952	-1.62732961341427
-1.02132000349836	-2.02475173638425
-1.21303043282002	-1.26423815106062
-0.150859345061659	-1.12547713525603
-0.772259205461761	-0.255653924222498
0.206878281680312	0.0169703578970145
-0.515209026568559	-0.903159252553338
-0.0108019749029999	0.116426880254696
2.65434763087147	-0.592852849825549
0.987714017182062	-0.851798990017435
-0.838710875030245	-0.692906307475732
1.68920807386909	0.0921991635747249
2.61802047380821	1.02621678005369
0.840751791811446	-0.988963142638873
-0.170793719446137	0.248815813859125
-1.05147475520433	1.37584816308984
0.498031924008355	0.272613872544515
1.21863039127247	0.874485414394417
-1.317251698188	0.623385819829728
0.235223154175724	-0.00662833665776377
1.00267285057169	0.973996995880477
-0.239967353121081	0.00721485496979331
0.0664155620247646	0.0422139007438004
-0.267073206509476	-0.454335903390671
-0.999590697996583	-1.92996536286408
1.2024036119623	-1.26474301616127
-0.0781473112475827	-2.07162013020671
0.563804142509583	1.43097776550997
1.12235911080563	0.433624783002457
-1.15324394811487	0.278029317040512
1.3997125606555	0.520922832108606
-1.25974771899706	-1.27164184719606
0.956292019643047	0.194635800253689
-0.92188884273479	-0.184104509901641
0.269007054552313	0.519358531031557
-0.522797367778005	-0.111781341969826
0.121438375627135	0.0211844764498459
-0.790823871075058	-1.85547236361202
-1.21439089701188	-0.520912034168141
-1.09676073557663	0.784674111320394
-1.02821240892037	1.35235399394436
-0.783854346473308	1.33792463746167
-0.109841669159467	-0.378654852475077
1.59218506371429	-1.14687036821648
-0.718763389357912	-1.42493389362687
-1.10420016382781	1.7583117872689
0.434521820102376	1.89153187875918
-0.733221804153582	1.61195126535515
0.137246036162098	1.72448375008129
-1.00235346408685	1.51176175215782
-0.578183755225352	2.36231839142143
0.668136006586125	1.67149041218136
2.24548164091674	2.0236403399788
0.562125077067796	-0.333891554750749
-0.355136451041623	0.84208706824129
-1.28335838273586	0.694918339969108
-0.650090798983758	-0.406207340476732
2.89976202447023	0.871954197471895
-0.7179283948227	0.194730868045163
-0.750140356343514	0.836638694452931
-0.785775710987848	0.0498669177360011
-1.09294370485742	-0.757377720493407
-0.294540399975502	-0.158884305767662
2.11294826672581	1.15235873215026
1.1823310621372	0.00575246409361131
-0.699514007586847	-0.531178137565385
2.02356387645657	0.581989633432842
1.44410029435599	1.2307041893447
1.10211605732468	0.437407163115421
0.522166567663166	0.554623253792304
0.202784088720165	-0.389857412364703
-0.927216105999804	-1.45804748595867
1.75591998358554	-0.0984875181649029
-0.053562904222675	-2.02233042277437
-0.485781857849383	-1.03468323056413
-0.0389468921959557	-1.16558587587481
-0.827282711819083	-1.57809525491574
0.284778820240797	-1.77308571556089
-0.747558528164856	-0.589598835137642
1.25611544916241	-0.220451031081323
-0.367163310133082	-1.78164424776982
-0.639506095735298	-1.88356643374199
-0.72007194185804	-0.0984328003626185
-1.04254595678542	-0.702529164659638
0.486642701256168	-0.457841226263051
-0.421102415746025	0.174901758461033
-0.193217989045442	0.795353581145628
1.30701032350078	1.32535377803184
0.866243011410577	0.20605348272364
1.37738895789918	0.0824305324701471
0.438215089663647	0.258808210235116
-1.26280283323548	-1.38648853187609
-0.797508253573831	-1.10373694502702
-0.597600604392647	-1.24519875363172
1.77631934619836	-1.99399915101279
0.131333611899598	-0.821517962864345
-1.1600535497532	-0.00689789269227128
-1.01203185128137	-0.111148452586216
-1.27048876349887	1.85801388642279
-0.903815470679965	-0.625756197662649
-1.14745514240302	-1.59903122946914
0.107358739666099	0.520645682921495
0.0496763693456195	0.0716952238431711
-0.663859390277888	-0.963703797428713
-1.00907190229708	-0.762754827644806
0.838726344363347	0.21211291489892
-0.722318072288402	-1.10707812023629
-1.22723692017053	-1.01809077738599
-0.56501809483527	-1.59779955516737
-0.642477196495443	-1.42846968288908
-1.26573537896052	-1.66762229373842
-1.23386335729749	-1.85061759130195
-0.54714562404909	-0.92773321818979
-1.28206240409689	-1.65324048290571
-0.497016231926046	-1.60872054843542
-0.779803191596204	-1.69557229700957
-1.01316779386824	-2.06842423670549
2.34974155174734	1.51416727777312
-0.299486332231222	-0.227304408417925
0.822395366295561	0.0958884722508475
-1.27548595414628	-0.670972216008449
0.506094641199649	-0.347868984486088
-0.869694070656415	-0.936131736802746
0.0418124810208133	-0.285630740373128
0.108063271148727	-0.0689502772805374
1.72947672933386	0.426704994208775
0.768683667624408	0.374430452396826
-0.434151910420179	0.485462857023089
0.479706622268673	-1.54811795026726
-0.0816800972051399	-0.849397749518942
-1.14234074699509	-1.78442031322726
-0.741876719494719	-1.24384494131187
0.5669277305201	-0.391694148579723
-0.219433144743527	-1.8371033168724
-0.638076950391309	-1.6522870953846
0.465129180880719	-1.18742132099854
0.0652093158416591	0.639062511812622
1.77540373520144	1.34341041268344
0.944953378960902	0.654495000482568
-1.09288187950518	-0.556698464870619
0.600274996102976	0.464452532011855
-0.610460721218423	-0.215966527544342
-0.139212448274631	1.45512804534226
-0.0298288004679865	1.57628083318791
0.0497311010643684	1.79470075594059
-0.568205437396897	-0.9108424459017
-0.191398632252611	-0.821608147400849
1.46086923961584	0.0348993541418364
-0.0640882497367051	0.511653453153829
1.83260945521627	0.95323848301323
1.39821693399858	1.25628474536273
-0.581141050394021	-0.685688201063924
0.873397732200595	1.39551764664263
0.520740798382941	0.834597941798324
1.28400167242954	0.714525528473609
-0.567662786143887	-0.100222627279622
-0.0711062649035085	0.943241965976307
-0.217223573303379	0.495191257168598
2.10841187200163	1.4962280113741
1.07441468829597	-0.602141648670703
0.157465826091747	-0.638930011507771
-0.852160242349592	-1.27762312904168
0.496022271581826	0.537794879260556
0.256239213025099	-1.11167056861407
1.89149546856046	1.1450876746464
2.45353402269779	0.825024262541525
1.16100932906204	0.984031640189102
-0.572485916164544	0.436240038241076
1.7180093478372	0.676020150805473
1.49754816685194	1.21472990503586
-0.885157855291137	-0.339662332462178
0.676675867965778	-0.254768924526874
-1.22335120440235	-2.04839284601333
-1.2752225945313	-2.17910767966219
-1.25153562838834	-1.86885535655598
0.107372064644129	-1.89624144219047
-0.412882933487481	-1.88792683269134
-0.891582958110109	-1.56356534272057
-1.29683761536495	-1.97050803587449
-1.27997628406728	-1.31012542812395
-0.68726413957164	-0.622074501231492
-0.65493607694049	-1.47288970598423
-1.21761130580718	-1.46959992832678
0.675849609482407	0.716762408593102
-0.458643577966125	-1.52779601691525
-0.238183729275554	-0.0237370110699501
0.43092556484026	-1.34001848626806
0.186554926145298	-0.681407301588108
-1.18172008669052	-0.753421448530254
-1.0383718249456	-1.39858526017665
0.891683087289396	-1.19800194940482
0.731303447655027	1.03447825671239
-0.620685301100997	0.756428027488597
0.84842599256572	1.32939874929139
0.41796922219633	1.84060681864411
1.32622792273141	1.33288444800584
0.837844771305558	1.34202465846209
1.10894141714486	2.16371807009863
0.667512390216281	1.26296207846893
1.0472107110165	0.730523633139769
0.524455017224576	-0.378442151238393
-0.863919790320474	-0.943952548251242
0.0838339806226384	-0.293995641961577
0.0465052159186108	-0.805371943042893
0.461515127331354	0.95258136637346
1.46618293410651	0.449829789689578
1.37219903987688	-1.1680143566954
-1.10617717489247	-1.58947826120266
-0.924407323408651	-1.60872982874979
0.254472247347038	-1.57847723262965
-1.10566562453513	-0.602155485706487
